iter,games,unfinished,win_rate,steps,pg_loss,v_loss,entropy,approx_kl,clip_frac,beta,eval_wr,bc_loss,bc_acc,bc_holdout,bc_coef,adv_minwr,secs
170,256,0,0.6211,8923,-0.00719,0.52502,0.7687,0.00404,0.0508,1.0425,0.7241,0.76920,0.7178,0.5335,0.0877,0.4451,14.3
171,256,0,0.6094,8912,-0.00464,0.47647,0.7619,0.00384,0.0531,1.0436,,0.77722,0.7170,0.5282,0.0864,0.4381,7.5
172,256,0,0.5703,8939,-0.00633,0.50722,0.7701,0.00338,0.0355,1.0416,,0.76300,0.7129,0.5312,0.0852,0.4267,7.6
173,256,0,0.6016,8687,-0.00555,0.52012,0.7663,0.00394,0.0453,1.0410,,0.77682,0.7135,0.5323,0.0839,0.4554,7.6
174,256,0,0.5898,8986,-0.00596,0.49829,0.7746,0.00378,0.0465,1.0437,,0.77640,0.7119,0.5297,0.0827,0.4349,7.7
175,256,0,0.5938,8767,-0.00579,0.47986,0.7692,0.00568,0.0539,1.0429,,0.78763,0.7020,0.5329,0.0814,0.4253,7.5
176,256,0,0.6133,8720,-0.00716,0.46956,0.7960,0.00396,0.0526,1.0423,,0.78445,0.7081,0.5299,0.0802,0.4250,7.5
177,256,0,0.5898,8591,-0.00681,0.48040,0.8067,0.00434,0.0528,1.0423,,0.78109,0.7107,0.5272,0.0789,0.4360,7.4
178,256,0,0.6250,9202,-0.00556,0.52034,0.7939,0.00384,0.0566,1.0416,,0.77017,0.7185,0.5318,0.0776,0.4576,8.0
179,256,0,0.5703,8878,-0.00666,0.51166,0.7625,0.00230,0.0396,1.0398,,0.79554,0.7058,0.5306,0.0764,0.4413,7.8
180,256,0,0.6172,8757,-0.00549,0.48234,0.7960,0.00392,0.0512,1.0389,0.6743,0.76121,0.7183,0.5257,0.0751,0.4243,14.0
181,256,0,0.5996,8601,-0.00338,0.48802,0.7908,0.00446,0.0489,1.0389,,0.76949,0.7210,0.5282,0.0739,0.4294,7.2
182,256,0,0.6680,8694,-0.00642,0.49174,0.8190,0.00351,0.0558,1.0398,,0.76970,0.7172,0.5319,0.0726,0.4621,7.6
183,256,0,0.5391,8581,-0.00960,0.48916,0.8064,0.00268,0.0487,1.0378,,0.75876,0.7199,0.5297,0.0714,0.4080,7.4
184,256,0,0.6133,8678,-0.00634,0.46735,0.8064,0.00297,0.0561,1.0379,,0.77302,0.7179,0.5261,0.0701,0.4106,7.4
185,256,0,0.5781,8584,-0.00470,0.48138,0.7989,0.00343,0.0386,1.0382,,0.78216,0.7122,0.5268,0.0688,0.4311,7.4
186,256,0,0.6094,8950,-0.00558,0.48001,0.7878,0.00321,0.0474,1.0395,,0.78398,0.7083,0.5250,0.0676,0.4372,7.8
187,256,0,0.6211,8912,-0.00638,0.51148,0.7899,0.00318,0.0446,1.0403,,0.77861,0.7084,0.5223,0.0663,0.4505,7.3
188,256,0,0.6055,9360,-0.01022,0.50767,0.7684,0.00506,0.0590,1.0425,,0.78887,0.7059,0.5208,0.0651,0.4654,8.0
189,256,0,0.6289,8826,-0.00750,0.47578,0.7880,0.00365,0.0510,1.0421,,0.77689,0.7103,0.5227,0.0638,0.4757,7.4
190,256,0,0.5781,8842,-0.00474,0.49628,0.7755,0.00327,0.0352,1.0421,0.6299,0.78819,0.7057,0.5212,0.0626,0.4275,14.5
191,256,0,0.6094,8963,-0.00588,0.50300,0.7670,0.00457,0.0537,1.0430,,0.75825,0.7183,0.5227,0.0613,0.4218,7.4
192,256,0,0.6406,8676,-0.00603,0.48210,0.7768,0.00312,0.0480,1.0417,,0.78509,0.7109,0.5301,0.0601,0.4134,7.5
193,256,0,0.5781,8752,-0.00818,0.49674,0.7706,0.00299,0.0403,1.0408,,0.80003,0.7037,0.5276,0.0588,0.4216,7.5
194,256,0,0.5938,8723,-0.00620,0.46380,0.7580,0.00482,0.0555,1.0415,,0.78484,0.7120,0.5244,0.0575,0.3910,7.5
195,256,0,0.5996,8658,-0.00541,0.50031,0.7567,0.00281,0.0489,1.0416,,0.78907,0.7018,0.5276,0.0563,0.4237,7.5
196,256,0,0.5781,8509,-0.00717,0.48718,0.7512,0.00381,0.0520,1.0419,,0.77092,0.7188,0.5304,0.0550,0.3992,7.4
197,256,0,0.6270,8637,-0.00989,0.47447,0.7589,0.00442,0.0451,1.0408,,0.78483,0.7052,0.5353,0.0538,0.4131,7.5
198,256,0,0.5977,8640,-0.00721,0.48663,0.7571,0.00377,0.0546,1.0415,,0.79848,0.6979,0.5401,0.0525,0.4151,7.4
199,256,0,0.5898,8854,-0.00870,0.48594,0.7672,0.00481,0.0449,1.0420,,0.78294,0.7012,0.5382,0.0513,0.3870,7.6
200,256,0,0.5996,8700,-0.00547,0.48130,0.7824,0.00405,0.0476,1.0409,0.7299,0.79825,0.6987,0.5397,0.0500,0.3870,14.2
